"","PAUVGD_AML_MEP","PAUYHR_AML_MEP","PAVCPM_AML_MEP","PAVKKI_AML_MEP","PAVMED_AML_MEP","PAVRUZ_AML_MEP","PAWDTX_AML_MEP","PAWEBG_AML_MEP","PAWGVW_AML_MEP","PAWKYG_AML_MEP","PAWUTL_AML_MEP","PAXACP_AML_MEP","PAXCLE_AML_MEP","PAXGPE_AML_MEP","PAXHTS_AML_MEP","PAUMTZ_AML_GMP","PAUNYL_AML_GMP","PAUPPD_AML_GMP","PAUTJD_AML_GMP","PAUUHV_AML_GMP","PAUUKK_AML_GMP","PAUVAT_AML_GMP","PAUVXT_AML_GMP","PAUWYR_AML_GMP","PAUZAM_AML_GMP","PAUZMH_AML_GMP","PAVAGA_AML_GMP","PAVALK_AML_GMP","PAVANE_AML_GMP","PAVBVA_AML_GMP","PAVDFC_AML_GMP","PAVDVV_AML_GMP","PAVIDK_AML_GMP","PAVKEX_AML_GMP","PAVLGZ_AML_GMP","PAVLEG_AML_GMP","PAVLWY_AML_GMP","PAVMNA_AML_GMP","PAVMPA_AML_GMP","PAVNZB_AML_GMP","PAVPXS_AML_GMP","PAVRJP_AML_GMP","PAVSJN_AML_GMP","PAVSYK_AML_GMP","PAVTLN_AML_GMP","PAVTWM_AML_GMP","PAVUBN_AML_GMP","PAVULK_AML_GMP","PAVUZN_AML_GMP","PAVVAB_AML_GMP","PAVWEA_AML_GMP","PAVWJY_AML_GMP","PAVXZL_AML_GMP","PAVYYR_AML_GMP","PAVZYI_AML_GMP","PAVZZC_AML_GMP","PAWACC_AML_GMP","PAWCII_AML_GMP","PAWEKW_AML_GMP","PAWEVC_AML_GMP","PAWEYY_AML_GMP","PAWFBA_AML_GMP","PAWFFJ_AML_GMP","PAWGRP_AML_GMP","PAWHFW_AML_GMP","PAWHKK_AML_GMP","PAWHPL_AML_GMP","PAWIXW_AML_GMP","PAWJGZ_AML_GMP","PAWKIW_AML_GMP","PAWLHJ_AML_GMP","PAWMAV_AML_GMP","PAWMII_AML_GMP","PAWMRJ_AML_GMP","PAWNZJ_AML_GMP","PAWPCN_AML_GMP","PAWPDC_AML_GMP","PAWPGW_AML_GMP","PAWPVR_AML_GMP","PAWRSU_AML_GMP","PAWTKY_AML_GMP","PAWTNN_AML_GMP","PAWTPD_AML_GMP","PAWTWW_AML_GMP","PAWUCG_AML_GMP","PAWUWJ_AML_GMP","PAWVGN_AML_GMP","PAWWLI_AML_GMP","PAWWWU_AML_GMP","PAWYEK_AML_GMP","PAWZAX_AML_GMP","PAWZUF_AML_GMP","PAXAAA_AML_GMP","PAXANS_AML_GMP","PAXBLW_AML_GMP","PAXBLX_AML_GMP","PAXBXI_AML_GMP","PAXCPM_AML_GMP","PAXCWR_AML_GMP","PAXCYN_AML_GMP","PAXDBF_AML_GMP","PAXEES_AML_GMP","PAXETC_AML_GMP","PAXGGM_AML_GMP","PAXGTM_AML_GMP","PAXGZB_AML_GMP","PAXHYG_AML_GMP","PAXICE_AML_GMP","PAUNTD_AML_LMPP","PAUZJJ_AML_LMPP","PAVAWS_AML_LMPP","PAVCRM_AML_LMPP","PAVPCA_AML_LMPP","PAVXNZ_AML_LMPP","PAVXSH_AML_LMPP","PAWDWA_AML_LMPP","PAWGKS_AML_LMPP","PAWMLN_AML_LMPP","PAWRUX_AML_LMPP","PAXBAZ_AML_LMPP","ID2748_Control_LMPP","ID2748_Control_GMP","ID2748_Control_MEP","ID2710_Control_LMPP","ID2710_Control_GMP","ID2710_Control_MEP","ID2712_Control_LMPP","ID2712_Control_GMP","ID2712_Control_MEP","ID2753_Control_LMPP","ID2753_Control_GMP","ID2753_Control_MEP","ID2627_Control_LMPP","ID2627_Control_MEP","ID2627_Control_GMP"
"chr8:41654331-41656079",0.307594274940211,0.323929659973877,0.66759387366996,0.362147294228129,0.581767798296627,0.463265133331586,0.931039417826033,0.061945333774009,0.113708759933752,0.55486082551703,0.686746952002757,0.496238708765631,0.50269435567984,0.176342097029372,0.107788408533913,0.205326450709666,0.0653040465021453,0.196188833039139,0.264882722921907,0.0387886414376562,0.0733661077456797,0.886403312161246,0.0595510679484949,0.0611470510215091,0.425787610240915,0.111892533285663,0.526002832143534,0.0507560770293028,0.155503511721171,0.412540713172318,0.497664907035057,0.337261573931476,0.203630267917794,0.821073275444736,0.594669755121765,0.551069999086532,0.193483828261295,0.0659659673466977,0.192347313109541,0.881965477978166,0.131571571767582,0.0843914841934127,0.228836079852369,0.806409865946928,0.870216186587663,0.0716755363542873,0.945034401395561,0.165890069892243,0.0439178343768416,0.238282668877899,0.388944864840571,0.146206004066506,0.950782443966579,0.06786696783052,0.0872021920106822,0.631393205205138,0.590597519060686,0.472419948642267,0.457510756660995,0.148591385792375,0.0789375142047937,0.519284566990396,0.41592937086674,0.139662683329525,0.661185210094191,0.272260427858595,0.291078028850277,0.102007502924453,0.284724909154183,0.117079865119617,0.168824575981813,0.42784715496294,0.305488728517341,0.495191124719873,0.280211525446107,0.0874271588270052,0.193604463484693,0.249270013908391,0.592689446522767,0.200571104714993,0.135940922211281,0.340230385492691,0.15263654286736,0.441966910689306,0.0795956215792863,0.754376960402704,0.0826333246803146,0.273933295032298,0.420602567455068,0.112317967973316,0.240401889705665,0.276392028902543,0.738894382386006,0.22791643169407,0.142932188994099,0.27453325651342,0.181323803631315,0.241192038556013,0.312729832723188,0.059544373674091,0.426078162523134,0.386603959168813,0.211417795946893,0.58036647428157,0.277190107216902,0.491242337581366,0.210027344978749,0.306802128202027,0.563793562586677,0.163118262721569,0.0620097568192991,0.0620242485696704,0.0629555064215234,0.082398753883526,0.147599118034572,0.215237365800822,0.413937426435479,0.0730501274618364,0.185777184246562,0.169888123437622,0.278945500412044,0.274939496933129,0.104189567850648,0.2721301269242,0.28729431031191,0.0772542345330587,0.279510399832694,0.295343993854973,0.0863606379387865,0.280778939267323,0.270901462071394,0.109580385607164,0.257468629010052,0.130109161632097,0.255632458996738
"chr8:48647583-48649457",0.317861172827029,0.057331381906963,0.944841248306738,0.17645411216621,0.0751315592896494,0.408439975672284,0.948451376071254,0.122727687757501,0.644937286828671,0.765488172500814,0.10447754488357,0.865023036720611,0.215320830311522,0.0824761696595974,0.200923054743827,0.0787419558207041,0.0809249207984432,0.0659265127283454,0.198945337440885,0.100838425934496,0.181026746871016,0.432159359275684,0.0669929033739138,0.155144450504553,0.136944913865674,0.14103548926218,0.520469701016742,0.0824768700148241,0.562132709799082,0.177109580018913,0.802182287630284,0.966831919244893,0.0510099633777365,0.154340012541372,0.0509364655733863,0.341441683834166,0.120438061404033,0.242939415688793,0.105617206408622,0.176493905075633,0.0657377058070398,0.180315303389813,0.0602452639152061,0.0590552767234869,0.834756462091099,0.0919660623828146,0.437879163824868,0.0426113167217521,0.0584270756659793,0.122349197028266,0.0948071648108966,0.120193082887431,0.0666607839291219,0.0673813670467612,0.0870800255587605,0.170449090684924,0.0674796833421398,0.877718964763711,0.100145084654565,0.323334000120008,0.44595345495111,0.908168027922506,0.0646802339623646,0.0665531355719935,0.748504824027273,0.0557583398508917,0.0735891484373459,0.08807664251613,0.0474148849909716,0.0571451290329938,0.0733968604989304,0.0481001614409805,0.0652904034664442,0.0705003946428449,0.0816100332624339,0.16463567692004,0.194963273056438,0.0774880715506153,0.13137141961589,0.0422659569733031,0.146099650843148,0.0906260047958418,0.0636864736937946,0.0374349853879762,0.0676738049145778,0.501736626399444,0.0509470122331359,0.0556419146234264,0.0549579992246115,0.143437121098995,0.135884914887123,0.0805659489208668,0.199662649720149,0.0648143831393706,0.191708426067078,0.190701409190872,0.0622793796599343,0.084644458004919,0.153968337545742,0.0630848728932385,0.0707250936216264,0.0888316362546659,0.0714351199416479,0.0595286460214138,0.801453479020484,0.378935165232508,0.117488320131168,0.192702915871577,0.0367286526745299,0.13499474455283,0.84250188559636,0.0479683270998618,0.112453312831835,0,0.327350056997874,0.215785034378072,0.171068341052318,0.150060537331736,0.204106247323417,0.113079591752317,0.734306428862079,0.482776724284004,0.68428116544321,0.824475591420107,0.485102124413372,0.866041260474655,0.580581921892061,0.328871643914174,0.829646569833412,0.664162077887931,0.507672994876561,0.69711729946477,0.634558294114876,0.633524251462087,0.27841042525657
"chr8:86290219-86291640",0.845882381826391,0.863538757494054,0.811994302384215,0.834347620927951,0.839119810456432,0.854001841294216,0.871518781711812,0.626685000019496,0.865154298182183,0.947381748044388,0.858640902859255,0.871247707090759,0.750297948563584,0.857533123332506,0.679309451274201,0.81222601231658,0.666780963763876,0.921077641417315,0.918315526199714,0.88467107549261,0.885451468616625,0.951739046961362,0.840148823234991,0.399621521733866,0.943725559965472,0.568312465078439,0.957080823489396,0.835088545029727,0.782367853545822,0.93828393848583,0.854185187264727,0.713253690089787,0.673503033976144,0.872585630837345,0.913514062956177,0.771939928359522,0.614028397502017,0.92074364548016,0.838259590749865,0.898505430397643,0.868509357645389,0.935857229875193,0.854438112693559,0.776083299150469,0.880714498409587,0.880987192684867,0.904152910380902,0.784025206108292,0.771246085357589,0.823963990222752,0.595734040203559,0.71353997553504,0.927791360824697,0.761298317552043,0.697943549638194,0.826653325415067,0.632791112809432,0.943006638980034,0.823912159438929,0.803972218551864,0.60548250563134,0.832157999247659,0.727643933211851,0.656644566653678,0.778989511276678,0.881991873846218,0.88129326029759,0.899736708765634,0.888156103157854,0.825689936589013,0.858505071108379,0.861901452028715,0.855819036468033,0.824613768996234,0.866319880341615,0.880070777176834,0.870641432505386,0.798740366587578,0.924569992728099,0.67401554940223,0.89545518895945,0.79923364444029,0.693560892424869,0.91474379495274,0.484032407569526,0.976965104868755,0.820986489590864,0.782008575184003,0.914501497024618,0.738770044848347,0.859613894897642,0.797917244722619,0.853333693724172,0.797097807547837,0.754863657150797,0.678794599434931,0.834492177538917,0.727621994102835,0.776349717718896,0.665233730099237,0.857913931091001,0.814304640274392,0.897825897604116,0.860112154231875,0.848359255257934,0.835396258687158,0.791518863964782,0.658913543408524,0.813993592321855,0.720989242403947,0.659638772286764,0.707736813955675,0.766726112493145,0.782605301115661,0.579369796838257,0.670899803547648,0.844489016412308,0.336136091380849,0.81826605101819,0.65766295904963,0.879463963450958,0.877524593079732,0.887232425430427,0.887147246150559,0.889516268251045,0.863849093585952,0.910250354552799,0.890172508800951,0.839866761784151,0.879743490100267,0.903838111735621,0.897000038813647,0.889700173746171,0.830423525039835,0.88563003503336
"chr8:97657072-97657608",0.055766667744584,0.0522914561137619,0.40834964197134,0.050839182938472,0.0569275216652015,0.0613837008682979,0.941535130468545,0.206283862194666,0.15709011189274,0.234485314274174,0.0717776376373936,0.102209908153529,0.0719242308137849,0.0845471983805678,0.0541287185501115,0.050990952432061,0.0308249655692082,0.0460557293210618,0.11628535928964,0.0387136034340865,0.116971088249931,0.0691119380792835,0.0338088265576159,0.0524867508877555,0.023854478262215,0.0603945616888865,0.060856611564462,0.0565486988794443,0.0519176932627312,0.0279048631446811,0.0435666818815825,0.126893131690327,0.0353534750597403,0.0503366062480902,0.137675665758914,0.152103100906904,0.0573268917060252,0.236962966362747,0.0627281081466045,0.0927519306198301,0.0431706195841063,0.101057134283912,0.0589525360520929,0.0371945527417899,0.10037369246931,0.0485059260268497,0.0515894352752743,0.052131873816231,0.0571610925369115,0.0401914698020813,0.0510948470636006,0.0520164983388088,0.0784948636804013,0.04754784786007,0.0500443541045812,0.0759859314057356,0.0592700316363822,0.466306783535858,0.0624902454454214,0.0542663644257375,0.070914995445147,0.0626225641826797,0.0577264961890931,0.0522892977730339,0.050188064677294,0.038102298046899,0.0337941987008029,0.0331546421190604,0.0384266037489041,0.0550138048309971,0.0596635479020964,0.0637538508782872,0.0285719111378793,0.0524025437833314,0.0443053882856798,0.0595368126602667,0.0512096436430222,0.0538888656899393,0.0972748901822049,0.0400148510870068,0.0564724192688402,0.0521225150178076,0.0461256413212739,0.035844408965181,0.0530645791372977,0.0563493576707846,0.0524698849286345,0.0492307303810029,0.0509726527459261,0.0456547767192067,0.0480641702374202,0.0853197096811262,0.0633567818096526,0.0509948629153281,0.0555508210174592,0.054501074276698,0.0564558440570892,0.0441272784136365,0.0534566386448904,0.0523396471063905,0.0524563131913003,0.0618356715377133,0.0603871007473329,0.0507789309449922,0.0772591574277013,0.0552818120750445,0.0627151304737683,0.0601948103411526,0.0570659410180505,0.0450910205553383,0.333877446660495,0.0532590286442725,0.0567445434931889,0.0990998941711645,0.0787831621457292,0.0657260318256921,0.0812497239915831,0.0409043413176768,0.0470310157340059,0.0458297519694959,0.0834617135509341,0.0663823808293463,0.024632254797761,0.0724988484649889,0.0650281683735169,0.0246923862532867,0.0749093035093768,0.0707330811226357,0.0205320668355322,0.0763653318528812,0.0454164276278072,0.0246455507775073,0.0665111639788074,0.0350907063999788,0.039652147964533
"chr8:104032819-104033118",0.054724014022008,0.0504103513099711,0.0490901338076992,0.0572847382920774,0.0602600732785161,0.0387256273424,0.052194803457594,0.0380458550504894,0.0744332025270654,0.0284334473401236,0.0451289421257643,0.0457636034925763,0.0471631795500639,0.046277005502439,0.0666724803367919,0.0556007646260395,0.0325433215187655,0.0477845313067777,0.0554586365899062,0.0562231223736422,0.0683588113978968,0.0652330425961126,0.0535193438995967,0.0861670820895483,0.0476436023243634,0.0561694808186428,0.100934338350408,0.0716769102246069,0.0388686862634956,0.0309913955248434,0.0589840936655686,0.061169143811306,0.0482765339500228,0.0429647435774116,0.0504149695670636,0.0933697728471666,0.0477161671443521,0.0339271824668988,0.0515875661853599,0.0654675112772278,0.0453293744416804,0.0395544583417867,0.0422669289231606,0.0213369178143653,0.0437375886061933,0.0532526732095178,0.0603266129877192,0.0553576703144027,0.0641315746125375,0.045600394846436,0.0516135792168023,0.0627691640270289,0.0211273970375921,0.0587579713045254,0.0422405722823576,0.0664136465016315,0.0388862695875113,0.0420613237595518,0.0444327792638796,0.0511576707131493,0.0629341300455028,0.0445161299500113,0.0509736821076496,0.055894036189509,0.0530407487832184,0.0309637646261184,0.0385836418608,0.0449740454706137,0.045962185254753,0.0421824456586082,0.0493090260540356,0.0416094540475042,0.0451991529737306,0.0542257377832001,0.0434722243187139,0.0389783955134925,0.0360832540424101,0.0404178026116824,0.055407247788171,0.0401501007790288,0.0441706906790904,0.0359032692935819,0.0417493217074731,0.0391970246112873,0.0591010158197854,0.0175795362133668,0.0385434365962666,0.0535935861064811,0.0451191384016865,0.0516722503108748,0.0403261162178115,0.0444160373950196,0.0502188257424381,0.0544813263345717,0.0476603333926413,0.0472996068080196,0.0461054623740347,0.0554314181572249,0.0607205267759979,0.0414313324612661,0.0450832904681495,0.0583225012405664,0.0408056770930072,0.0417315458620173,0.0575268567473842,0.0447124091527158,0.0510759904181318,0.0552737845691449,0.0204575956569534,0.0472184427193875,0,0,0.0622189394626947,0,0.0495561928078486,0.0582276498393303,0.0508423242119009,0.0583136863606492,0.0462228238050258,0.0545480815887101,0.465732716670746,0.45576091185393,0.119089841732436,0.375076316819898,0.434352152758475,0.0886654790288227,0.619922670693253,0.585351705415902,0.0571489781202853,0.618596815930631,0.60538523546768,0.227288863765415,0.535010238121411,0.149697991824262,0.555206258236925
"chr8:104033149-104033864",0.0172386906785094,0.02580454545662,0.0106263090034691,0.0165988885984561,0.0171861709927505,0.0181612634788857,0.0217813437578886,0.0336267735098047,0.0416588210071553,0.0184452021836361,0.0167292269304773,0.0151284461078067,0.0191715335505085,0.0162545148078992,0.017199101187244,0.021002436765645,0.0209390177930499,0.0331104743343126,0.0107109635078204,0.00851500909813718,0.0113485909643328,0.0146346961910849,0.0148563714479705,0.0237535863969662,0.00447657804589388,0.0253716733597577,0.0374291340529457,0.0291060641466617,0.0362741029925047,0.00686515781143312,0.0156432110104822,0.0153848352205361,0.0151450423539144,0.0175541173022528,0.015287285200372,0.0608133824481109,0.0225746751617712,0.0128552556420486,0.025650149377197,0.0187480738528573,0.0164588298644976,0.0269103648000951,0.0222868018321178,0.0069767437185165,0.015787912518419,0.024399956507456,0.0115625743652798,0.016862915006702,0.0159191015392772,0.0152951751721558,0.0256664342990759,0.0164135360706601,0.00829630873734206,0.0381411080466832,0.0186747846825893,0.0106882216236774,0.0151829625313201,0.0153354254404678,0.0168835612010994,0.0253029248844032,0.0262274820692739,0.0125064424860447,0.0236032412588049,0.019828504589798,0.0216510502672603,0.0117681672521845,0.0143971229769593,0.0223819066515254,0.0198813141205438,0.0174062217599301,0.0198358759234601,0.0210376832555438,0.0134205589619453,0.0153943941072629,0.0162350774463136,0.0183278280494144,0.022328818091514,0.0155887887617709,0.0166522575852858,0.0220189539523729,0.0191726140619962,0.0243125856939715,0.0270650810362036,0.0241346134307379,0.0292468443865477,0.0122872476528549,0.0173642312778999,0.0247577246030406,0.0191328182418362,0.0237986283656713,0.0202416057332272,0.016614276672419,0.0224087593023743,0.0185173812636,0.0182916247012762,0.0206698732767109,0.0144339477087033,0.0198335378643604,0.0192124065915568,0.0187619137864551,0.0249112440250468,0.0193589398652349,0.0323096088430686,0.0230051262641959,0.0243873062709496,0.0189294960210203,0.0202326131433175,0.0230646734579679,0.00931364064101182,0.0291349598867615,0.027037097383595,0.0164139009184053,0.0257811314829475,0.0165515311789067,0.0303442315926071,0.0226209335951572,0.0288044407934169,0.0458914157198725,0.0224271970151218,0.0166355727287827,0.0490973839260964,0.0261858972632183,0.0202844100396253,0.0427213481642317,0.0352376613242315,0.0238846058115732,0.0316491787637875,0.0313006908100155,0.0279366629443786,0.0320948555483482,0.0303124414516612,0.0184533493192928,0.0354358112873304,0.0289142701090383,0.0350925124691824
"chr8:105351092-105351661",0.456340604835316,0.841875889415739,0.83187633359927,0.618572064941846,0.454890187821647,0.660823843944842,0.849397944923283,0.264069014460077,0.872504013778412,0.950600622901543,0.923981135938154,0.910210073893667,0.844216702303832,0.884376893510299,0.865087615591422,0.680351179321078,0.920236687006772,0.434561292200191,0.786912565586761,0.209160577536211,0.877533816570876,0.76137316776067,0.472369220920272,0.811122590708769,0.0642294613167851,0.90844291535117,0.980491987029161,0.866322726331186,0.718323455623919,0.570271892729122,0.826007146897439,0.696793725179106,0.856614957542457,0.540732099442567,0.84615950305412,0.900706334582402,0.518690493893579,0.80512379775669,0.842949326075816,0.627223671973928,0.886437578051176,0.016855537448947,0.927103598666482,0.451986540942741,0.487468467310595,0.739098774349987,0.303550493840911,0.945341933853955,0.179218363641643,0.898718860556548,0.803918650283189,0.906459968014808,0.899315932238632,0.530381849175263,0.164781460271396,0.697252890716344,0.783563729810511,0.101868069615937,0.823240493786276,0.717364714499377,0.46655537260832,0.901607597592863,0.65098182191217,0.500084951582085,0.882248861007511,0.91638692324523,0.775462934310377,0.948487697976373,0.878456559381916,0.402398660301799,0.349927481473955,0.3535752891427,0.938138479467047,0.38041883001343,0.878186644228846,0.820083805055999,0.935268787129022,0.798385355204199,0.954508277515549,0.948985555838573,0.894223016286488,0.254967906446002,0.914278985982264,0.627338126617479,0.903648010699124,0.61352939421327,0.677138132051502,0.877189203759237,0.445970438278262,0.896726625358397,0.889094073119653,0.453058322597956,0.754145858329724,0.495131048840593,0.904706103739649,0.884666689197662,0.762584110172033,0.492146449553827,0.383211512662055,0.810730429775428,0.31424568424904,0.304302972264888,0.608396639425355,0.763536794896257,0.880631798772847,0.765165495518772,0.871986112785621,0.754229121356985,0.443364316296252,0.892904813034897,0.484840303394418,0.640014417902591,0.860306970174144,0.872685662957422,0.854570526247234,0.852301446728813,0.831419845757733,0.846591523709043,0.929547917216772,0.760920245118476,0.730502410868876,0.865647589209599,0.909345157292403,0.777179251151419,0.878623391732486,0.892791246201046,0.901570714491637,0.895213156754233,0.803204214282135,0.914357238980735,0.909940451577406,0.904603976105814,0.892317058030085,0.886959739909137,0.575257475931107
"chr8:119123269-119124790",0.021886677656027,0.0308135627531936,0.0604714388269693,0.0401092733066941,0.021127816993931,0.0640971330472001,0.0342403379555354,0.076660801669732,0.0285150553362019,0.106818449357792,0.915189899347723,0.0227708549999299,0.025560869115554,0.0146320628477895,0.0193247284116385,0.0255191384406705,0.011000219033505,0.0576886148936341,0.470975587295138,0.046448672261189,0.0465220563274656,0.055455944452929,0.0150125457875001,0.0853971044758741,0.0568292964428377,0.0236783247584373,0.0245896723438888,0.0322533722667383,0.0225525227840075,0.0409003461374224,0.0340503643086537,0.034336187406794,0.032148672247285,0.0393150421316876,0.0752793279703908,0.100064909292555,0.0229235382817829,0.0273465861884844,0.0269507631586658,0.0162893298940984,0.0712097558202388,0.0574730099327029,0.0223951504083802,0.00629342460389011,0.0159862686827019,0.0367416896485289,0.0982181612439149,0.0418450949880975,0.0247296199268509,0.038292734397271,0.027031515806624,0.0296503825064272,0.0344823521412811,0.0187999481011853,0.0383349644629997,0.0797001515545334,0.0258206880221396,0.0567846203376482,0.0547319002931806,0.0281262776625899,0.0232218283201052,0.0635692042395287,0.0427985775157798,0.0331634811538584,0.0438209257148272,0.0862926270254306,0.015665695493711,0.0184061647950195,0.0238339914533801,0.0452557612542096,0.0369686730674719,0.0332488776968495,0.0202361882238289,0.0239993700273206,0.0181745646263518,0.0285032635618899,0.0268742804786687,0.0269486450130561,0.266501400487969,0.0271349328632356,0.0232464753101339,0.0243918613757851,0.0201820193013317,0.0176710902413189,0.0501414304952254,0.0321506166051919,0.0262711775491784,0.0256489048005901,0.034424811085777,0.0266664812097689,0.0266791486323964,0.0214938673482507,0.0238340096079562,0.0224625051339066,0.0262991400157394,0.0161185023053042,0.0242929017759273,0.025229911420816,0.0231402582545371,0.0286899362139686,0.0195077353176212,0.0285340342952511,0.0276587690642006,0.0225387068735526,0.0347951569571537,0.0231361902452511,0.0255618385663533,0.0198958037586823,0.0290590654506349,0.0148963632857398,0.0749567904223099,0.187471790141541,0.0576706181276405,0.129842928798857,0.0225207571285125,0.0382955942651463,0.052044633258873,0.0146304281274485,0.016803415014011,0.0202539211714943,0.0264739440009419,0.0253547443723196,0.0126061193656883,0.0281472162062784,0.023947958493769,0.014426939840363,0.0261985934536686,0.023504417224766,0.0211604038099057,0.0327131672731171,0.022771289326774,0.0118133982573528,0.0293870905207152,0.0282338455614576,0.0177496458096317
"chr8:124193817-124194965",0.750029359840959,0.828787862923894,0.884148206875419,0.744172401135568,0.817748406299897,0.780686487213107,0.942108456640247,0.707129604523523,0.551575509085689,0.927788993832665,0.887211191109555,0.814842207185986,0.736603346654377,0.577743407323523,0.512741030406865,0.764254095731825,0.890903923510259,0.672167898884464,0.94759626793007,0.541110974253461,0.847116920224429,0.847610126740553,0.662064383470571,0.103475869665516,0.959035104259389,0.418296032433438,0.844891317137891,0.467452887646115,0.34258366505927,0.861584870590419,0.310443717290076,0.748945079364968,0.517852517778999,0.905891440137049,0.699265696069156,0.866258770753756,0.58422937131585,0.618189122573534,0.306018060076225,0.0819293418642228,0.829351985085927,0.0634511460502082,0.493005240754942,0.973319832229365,0.519858166731652,0.670408180917404,0.98032474287306,0.726377707488128,0.899592436202534,0.865084662244367,0.802927120086393,0.831869641875544,0.969209951226898,0.764781757378232,0.685981909139408,0.467635838922212,0.334345254561216,0.863222948016665,0.6218721799748,0.35236874203399,0.466915513747262,0.813398494773025,0.643195390773937,0.553096249669404,0.495105275054145,0.861137319321922,0.739840159998715,0.775489307754767,0.785536550847761,0.86507604182681,0.69900649269166,0.792150107780569,0.644021880529992,0.508269319800449,0.849674843973784,0.692609375247384,0.399649059536056,0.613062166271446,0.559886635820108,0.834100927478261,0.696242995357871,0.361334364875663,0.524653115537391,0.654292646858701,0.592682504141661,0.896192843466047,0.714414207745721,0.639752984505055,0.612910483713567,0.677223721781026,0.586018566660977,0.806319957971577,0.509953771065666,0.649595119576647,0.45112440072931,0.586210057037838,0.653620094658742,0.667414284504993,0.365521691418761,0.690344387791953,0.569092980832973,0.483272318792139,0.671676799140619,0.580379540647307,0.612712774802388,0.61769424916068,0.520455079033773,0.518063203420997,0.104500075151169,0.271015554029211,0.878455784935081,0.311958891489355,0.0744887216628345,0.0757098770979681,0.417658563830437,0.478017975205851,0.488106729798207,0.173358147215685,0.412235064174133,0.515880870978299,0.230808031456608,0.12766876224965,0.0706369429864466,0.156163613381306,0.126580463220503,0.0596186714726047,0.174465287344686,0.142219398417759,0.0869887969212855,0.184447993989659,0.140539455587456,0.0644107267430567,0.152068835298995,0.0953252161573109,0.149028993163694
"chr8:125951124-125951852",0.770899714289881,0.846165625008997,0.756275226684324,0.854620909850074,0.652742864121379,0.861787915997414,0.87217062033029,0.787261670424744,0.585238068288338,0.949081589988839,0.899066537543368,0.810171201459519,0.839029577537622,0.839082445211044,0.770538856510748,0.924470878838568,0.365470545513599,0.699004493073707,0.721951767987349,0.859572861730739,0.833008263150607,0.77364209614479,0.800836846652817,0.698437217252537,0.76303716839278,0.801233799994112,0.951164241155618,0.769436095030355,0.857934578681853,0.69847544364095,0.791186100423499,0.805580418848208,0.827454736717396,0.769317121627368,0.73978306543492,0.742859164550883,0.691297760266141,0.834844447819667,0.629967585449974,0.905902199034357,0.548974041660341,0.847095865840128,0.859783198357194,0.89935481427246,0.926429714219549,0.672394097831063,0.899278526478495,0.807105238729333,0.652168565505076,0.825466882705828,0.863839460855149,0.695605451581789,0.966742581329299,0.768140241800428,0.784210748766204,0.491966681327816,0.632606378511963,0.941939586938591,0.775243356173537,0.845819415671382,0.667677719489034,0.700480543052833,0.664314341073718,0.766210908875699,0.757756152599027,0.827705360129026,0.936338370688812,0.902763200220168,0.798582385798985,0.77938640714265,0.904427554367523,0.830577611342594,0.766896003859715,0.902197466955314,0.886899952764472,0.813995549903403,0.872462825218134,0.88619093618253,0.891494134070458,0.879129238327997,0.840182554532148,0.739952367153664,0.844713954576286,0.880095737978925,0.75634587581202,0.987273054761874,0.830097580665497,0.812325827518282,0.83867970556913,0.860813037382415,0.845701583374548,0.824784424488879,0.826092396476018,0.901290294005073,0.906200831987417,0.699308296408037,0.850311268027069,0.797843886774801,0.769449716200488,0.783694561165421,0.851871644893281,0.824794953739354,0.800828256816159,0.853022824060682,0.828956254987637,0.830787372344803,0.876151281206372,0.878771608289184,0.356082467419706,0.847410876792309,0,0.775338396157429,0.749420249860054,0.58203628909599,0.782685200500123,0.404740452003277,0.725480266474856,0.526369122394087,0.858060767842836,0.714659298212384,0.932100677747489,0.942729194074121,0.928497846305065,0.906824714666087,0.876109985973184,0.943805100553563,0.895126949942168,0.903502895142735,0.941057432410522,0.904051135800375,0.908276899873219,0.944457106764756,0.92218290651092,0.897211191850993,0.901785434402989
